Stock,totalDifference,Start,End
ALVR,-1.9099998474121094,25.389999389648438,23.479999542236328
ALX,-52.87939453125,328.5199890136719,275.6405944824219
ALYA,-0.559999942779541,2.859999895095825,2.299999952316284
AMAL,-3.059999465942383,19.25,16.190000534057617
AMBC,-4.920000076293945,21.760000228881836,16.84000015258789
AMBO,-0.4099998474121094,2.5399999618530273,2.130000114440918
AMGN,-0.0800018310546875,240.10000610351562,240.02000427246094
AMK,-7.450000762939453,29.90999984741211,22.459999084472656
AMNB,-4.980003356933594,39.400001525878906,34.41999816894531
AMOV,-1.9600000381469727,16.079999923706055,14.119999885559082
AMPH,-2.0,19.350000381469727,17.350000381469727
AMPY,-3.8299999237060547,6.519999980926514,2.690000057220459
