Stock,totalDifference,Start,End
AACG,-0.009999990463256836,1.350000023841858,1.340000033378601
AAL,-12.25,29.09000015258789,16.84000015258789
AAOI,-1.5,12.5,11.0
ABCB,-1.4800033569335938,42.7400016784668,41.2599983215332
ABEO,-1.2699999809265137,3.2100000381469727,1.940000057220459
ABIO,-1.1599998474121094,5.679999828338623,4.519999980926514
ABTX,-1.9300003051757812,37.470001220703125,35.540000915527344
ACBI,-0.07499885559082031,18.2549991607666,18.18000030517578
ACER,-0.14999985694885254,3.7899999618530273,3.640000104904175
ACGL,-11.380001068115234,43.400001525878906,32.02000045776367
ACGLP,-0.049999237060546875,25.739999771118164,25.690000534057617
ACIU,-2.5099997520446777,8.65999984741211,6.150000095367432
ACNB,-11.939998626708984,37.0099983215332,25.06999969482422
ACOR,-5.020000457763672,11.760000228881836,6.739999771118164
ACST,-1.7000001072883606,2.380000114440918,0.6800000071525574
ADES,-5.310000419616699,10.430000305175781,5.119999885559082
ADIL,-0.28999996185302734,2.440000057220459,2.1500000953674316
ADMA,-1.4849998950958252,3.934999942779541,2.450000047683716
ADP,-3.970001220703125,170.32000732421875,166.35000610351562
ADTX,-1.7999999523162842,5.059999942779541,3.259999990463257
ADXN,-0.1400003433227539,11.300000190734863,11.15999984741211
ADXS,-0.38700002431869507,1.090000033378601,0.703000009059906
AEGN,-3.1300010681152344,22.110000610351562,18.979999542236328
AERI,-6.909999847412109,23.799999237060547,16.889999389648438
AESE,-0.6500000953674316,2.690000057220459,2.0399999618530273
AEZS,-0.18000000715255737,0.8799999952316284,0.699999988079071
AFIB,-1.3099994659423828,26.5,25.190000534057617
AFIN,-5.310000419616699,12.760000228881836,7.449999809265137
AFYA,-4.289999008178711,27.579999923706055,23.290000915527344
AGEN,-0.08999991416931152,4.039999961853027,3.950000047683716
AGFS,-0.809999942779541,2.75,1.940000057220459
AGLE,-0.46000003814697266,7.75,7.289999961853027
AGMH,-0.8899993896484375,16.139999389648438,15.25
AGNC,-1.890000343322754,17.780000686645508,15.890000343322754
AGNCM,-1.4399986267089844,25.889999389648438,24.450000762939453
AGNCN,-1.0300006866455078,26.100000381469727,25.06999969482422
AGNCO,-1.3699989318847656,25.799999237060547,24.43000030517578
AGNCP,-1.0200004577636719,24.979999542236328,23.959999084472656
AGRX,-0.16000008583068848,2.9700000286102295,2.809999942779541
AGTC,-0.20000004768371582,4.150000095367432,3.950000047683716
AGZD,-0.8400001525878906,48.119998931884766,47.279998779296875
AIH,-1.1499996185302734,6.489999771118164,5.340000152587891
AINV,-5.369998931884766,17.6299991607666,12.260000228881836
AKBA,-2.93500018119812,6.340000152587891,3.4049999713897705
AKER,-0.7309999465942383,3.3610000610351562,2.630000114440918
AKUS,-6.180000305175781,22.0,15.819999694824219
ALCO,-6.30999755859375,36.0099983215332,29.700000762939453
ALIM,-1.2799997329711914,8.15999984741211,6.880000114440918
ALJJ,-0.10000002384185791,1.3200000524520874,1.2200000286102295
ALNA,-1.220000147819519,2.890000104904175,1.6699999570846558
ALOT,-2.9200000762939453,13.699999809265137,10.779999732971191
ALTM,-3.1399993896484375,54.79999923706055,51.65999984741211
ALTY,-2.8289995193481445,14.798999786376953,11.970000267028809
AMAL,-4.75,19.25,14.5
AMNB,-11.19000244140625,39.400001525878906,28.209999084472656
AMOT,-1.7299995422363281,47.5099983215332,45.779998779296875
AMPH,-0.8900012969970703,19.350000381469727,18.459999084472656
AMRB,-2.320000648498535,15.220000267028809,12.899999618530273
AMRN,-13.450000762939453,21.530000686645508,8.079999923706055
AMSF,-11.169998168945312,66.23999786376953,55.06999969482422
AMTB,-7.030000686645508,21.600000381469727,14.569999694824219
AMTBB,-4.0,16.5,12.5
AMWD,-16.590003967285156,104.6500015258789,88.05999755859375
ANAT,-27.720001220703125,117.48999786376953,89.7699966430664
ANDE,-1.489999771118164,25.0,23.510000228881836
ANIK,-15.640003204345703,52.400001525878906,36.7599983215332
ANIP,-30.110000610351562,60.06999969482422,29.959999084472656
ANPC,-4.489999771118164,10.119999885559082,5.630000114440918
APA,-10.24000072479248,25.360000610351562,15.119999885559082
APEX,-7.950000047683716,10.0,2.049999952316284
APLT,-3.3600006103515625,28.770000457763672,25.40999984741211
APM,-10.339999914169312,13.65999984741211,3.319999933242798
APRE,-39.5199990272522,45.29999923706055,5.78000020980835
APTO,-1.1700000762939453,5.53000020980835,4.360000133514404
APTX,-0.20000004768371582,3.680000066757202,3.4800000190734863
AQST,-0.7400002479553223,6.03000020980835,5.289999961853027
ARAV,-8.28000020980835,13.390000343322754,5.110000133514404
ARCC,-1.1599998474121094,18.65999984741211,17.5
ARCE,-10.380001068115234,44.25,33.869998931884766
ARDX,-0.3899998664855957,7.349999904632568,6.960000038146973
ARKR,-3.3299999237060547,22.030000686645508,18.700000762939453
ARLP,-5.990000247955322,11.5600004196167,5.570000171661377
AROW,-8.319999694824219,37.61000061035156,29.290000915527344
ARTL,-1.7269999980926514,2.7669999599456787,1.0399999618530273
ASET,-0.7080001831054688,30.479999542236328,29.77199935913086
ASMB,-14.109999656677246,19.899999618530273,5.789999961853027
ASPS,-9.0600004196167,19.510000228881836,10.449999809265137
ASRT,-0.5000000596046448,1.190000057220459,0.6899999976158142
ASRV,-0.8199996948242188,4.239999771118164,3.4200000762939453
ATAX,-3.0899996757507324,7.639999866485596,4.550000190734863
ATCX,-0.3599996566772461,10.180999755859375,9.821000099182129
ATEX,-6.599998474121094,42.7599983215332,36.15999984741211
ATIF,-0.8599998950958252,1.9299999475479126,1.0700000524520874
