Stock,totalDifference,Start,End
AINV,-5.369998931884766,17.6299991607666,12.260000228881836
AIR,-11.220001220703125,45.75,34.529998779296875
AIRI,-0.9099998474121094,2.3499999046325684,1.440000057220459
AIV,-2.023042678833008,6.743042469024658,4.71999979019165
AIZN,-0.5380001068115234,26.937999725341797,26.399999618530273
AIZP,-4.010002136230469,129.75,125.73999786376953
AJX,-4.75,14.710000038146973,9.960000038146973
AJXA,-2.0600013732910156,26.6200008392334,24.559999465942383
AKBA,-2.93500018119812,6.340000152587891,3.4049999713897705
AKER,-0.7309999465942383,3.3610000610351562,2.630000114440918
AKR,-10.799999237060547,25.309999465942383,14.510000228881836
AKUS,-6.180000305175781,22.0,15.819999694824219
AL,-6.849998474121094,47.31999969482422,40.470001220703125
ALCO,-6.30999755859375,36.0099983215332,29.700000762939453
